Cluster name	Count - Sequences
23161_Tm=50.6_pH=7.0	1
23160_Tm=51.2_pH=7.0	1
2316_Tm=39.2_pH=7.0	1
23159_Tm=45.9_pH=7.0	1
23158_Tm=46.5_pH=7.0	1
23157_Tm=48.7_pH=7.0	1
23156_Tm=42.9_pH=7.0	1
23155_Tm=45.4_pH=7.0	1
23154_Tm=44.6_pH=7.0	1
23153_Tm=47.7_pH=7.0	1
23152_Tm=49.6_pH=7.0	1
23151_Tm=55.7_pH=7.0	1
23150_Tm=47.7_pH=7.0	1
2315_Tm=46.9_pH=7.0	1
23149_Tm=37.1_pH=7.0	1
23148_Tm=52.7_pH=7.0	1
23147_Tm=51.5_pH=7.0	1
23146_Tm=49.5_pH=7.0	1
23145_Tm=46.4_pH=7.0	1
23142_Tm=31.8_pH=7.0	1
23141_Tm=40.8_pH=7.0	1
23140_Tm=54.9_pH=7.0	1
2314_Tm=48.9_pH=7.0	1
23139_Tm=37.3_pH=7.0	1
23138_Tm=43.5_pH=7.0	1
23136_Tm=37.2_pH=7.0	1
23135_Tm=44.4_pH=7.0	1
23134_Tm=49.0_pH=7.0	1
23133_Tm=39.2_pH=7.0	1
23132_Tm=46.0_pH=7.0	1
23131_Tm=48.7_pH=7.0	1
23130_Tm=41.9_pH=7.0	1
2313_Tm=41.9_pH=7.0	1
23129_Tm=47.9_pH=7.0	1
23128_Tm=45.1_pH=7.0	1
23127_Tm=54.9_pH=7.0	1
23126_Tm=44.7_pH=7.0	1
23125_Tm=42.2_pH=7.0	1
23124_Tm=47.5_pH=7.0	1
23123_Tm=53.5_pH=7.0	1
23121_Tm=59.1_pH=7.0	1
23120_Tm=51.9_pH=7.0	1
2312_Tm=38.7_pH=7.0	1
23119_Tm=55.4_pH=7.0	1
23117_Tm=44.1_pH=7.0	1
23116_Tm=37.2_pH=7.0	1
23115_Tm=54.3_pH=7.0	1
23114_Tm=39.2_pH=7.0	1
23113_Tm=46.6_pH=7.0	1
23112_Tm=45.3_pH=7.0	1
23111_Tm=48.7_pH=7.0	1
23110_Tm=37.9_pH=7.0	1
2311_Tm=45.8_pH=7.0	1
23109_Tm=50.6_pH=7.0	1
23108_Tm=46.7_pH=7.0	1
23107_Tm=44.5_pH=7.0	1
23106_Tm=43.8_pH=7.0	1
23105_Tm=50.6_pH=7.0	1
23104_Tm=50.2_pH=7.0	1
23103_Tm=60.4_pH=7.0	1
23102_Tm=43.6_pH=7.0	1
23101_Tm=42.1_pH=7.0	1
23100_Tm=47.2_pH=7.0	1
2310_Tm=49.9_pH=7.0	1
231_Tm=45.3_pH=7.0	1
23099_Tm=45.5_pH=7.0	1
23098_Tm=46.3_pH=7.0	1
23097_Tm=44.3_pH=7.0	1
23096_Tm=50.0_pH=7.0	1
23095_Tm=34.8_pH=7.0	1
23094_Tm=51.5_pH=7.0	1
23093_Tm=49.0_pH=7.0	1
23092_Tm=47.5_pH=7.0	1
23091_Tm=47.5_pH=7.0	1
23090_Tm=49.3_pH=7.0	1
2309_Tm=59.5_pH=7.0	1
23089_Tm=48.8_pH=7.0	1
23088_Tm=49.4_pH=7.0	1
23087_Tm=40.9_pH=7.0	1
23086_Tm=55.6_pH=7.0	1
23085_Tm=45.7_pH=7.0	1
23084_Tm=40.8_pH=7.0	1
23083_Tm=45.7_pH=7.0	1
23082_Tm=46.9_pH=7.0	1
23081_Tm=57.0_pH=7.0	1
23080_Tm=54.1_pH=7.0	1
2308_Tm=74.6_pH=7.0	1
23079_Tm=40.5_pH=7.0	1
23078_Tm=44.5_pH=7.0	1
23077_Tm=48.5_pH=7.0	1
23076_Tm=46.7_pH=7.0	1
23075_Tm=49.8_pH=7.0	1
23074_Tm=41.0_pH=7.0	1
23073_Tm=62.7_pH=7.0	1
23072_Tm=49.3_pH=7.0	1
23071_Tm=66.3_pH=7.0	1
23070_Tm=53.1_pH=7.0	1
2307_Tm=40.2_pH=7.0	1
23069_Tm=45.5_pH=7.0	1
23068_Tm=39.8_pH=7.0	1
23067_Tm=45.0_pH=7.0	1
23066_Tm=45.2_pH=7.0	1
23065_Tm=47.6_pH=7.0	1
23064_Tm=47.8_pH=7.0	1
23063_Tm=53.9_pH=7.0	1
23062_Tm=50.6_pH=7.0	1
23061_Tm=48.3_pH=7.0	1
23060_Tm=49.9_pH=7.0	1
2306_Tm=43.6_pH=7.0	1
23059_Tm=43.8_pH=7.0	1
23058_Tm=52.0_pH=7.0	1
23057_Tm=38.3_pH=7.0	1
23056_Tm=46.6_pH=7.0	1
23055_Tm=49.3_pH=7.0	1
23054_Tm=51.7_pH=7.0	1
23053_Tm=43.4_pH=7.0	1
23052_Tm=53.8_pH=7.0	1
23051_Tm=49.8_pH=7.0	1
23050_Tm=43.4_pH=7.0	1
2305_Tm=45.6_pH=7.0	1
23049_Tm=53.8_pH=7.0	1
23048_Tm=44.0_pH=7.0	1
23047_Tm=41.2_pH=7.0	1
23046_Tm=48.8_pH=7.0	1
23045_Tm=48.7_pH=7.0	1
23044_Tm=47.9_pH=7.0	1
23043_Tm=51.0_pH=7.0	1
23042_Tm=69.4_pH=7.0	1
23041_Tm=75.8_pH=7.0	1
23040_Tm=43.1_pH=7.0	1
2304_Tm=60.9_pH=7.0	1
2303_Tm=40.7_pH=7.0	1
23029_Tm=37.9_pH=7.0	1
23028_Tm=53.3_pH=7.0	1
23027_Tm=49.9_pH=7.0	1
23026_Tm=46.5_pH=7.0	1
23025_Tm=35.3_pH=7.0	1
23024_Tm=40.2_pH=7.0	1
23023_Tm=47.4_pH=7.0	1
23022_Tm=47.4_pH=7.0	1
23021_Tm=49.6_pH=7.0	1
23020_Tm=64.7_pH=7.0	1
2302_Tm=53.6_pH=7.0	1
23019_Tm=47.1_pH=7.0	1
23018_Tm=42.3_pH=7.0	1
23017_Tm=50.9_pH=7.0	1
23016_Tm=54.4_pH=7.0	1
23015_Tm=69.0_pH=7.0	1
23014_Tm=48.0_pH=7.0	1
23013_Tm=50.3_pH=7.0	1
23012_Tm=52.5_pH=7.0	1
23011_Tm=42.6_pH=7.0	1
23010_Tm=47.9_pH=7.0	1
2301_Tm=45.5_pH=7.0	1
23009_Tm=49.0_pH=7.0	1
23008_Tm=78.0_pH=7.0	1
23007_Tm=51.1_pH=7.0	1
23005_Tm=61.9_pH=7.0	1
23004_Tm=44.5_pH=7.0	1
23003_Tm=47.7_pH=7.0	1
23002_Tm=44.3_pH=7.0	1
23001_Tm=46.5_pH=7.0	1
23000_Tm=52.5_pH=7.0	1
2300_Tm=51.3_pH=7.0	1
230_Tm=42.7_pH=7.0	1
23_Tm=65.1_pH=7.0	1
22999_Tm=38.6_pH=7.0	1
22998_Tm=52.3_pH=7.0	1
22997_Tm=50.1_pH=7.0	1
22996_Tm=36.8_pH=7.0	1
22995_Tm=42.5_pH=7.0	1
22994_Tm=39.3_pH=7.0	1
22993_Tm=43.6_pH=7.0	1
22992_Tm=42.2_pH=7.0	1
22991_Tm=39.9_pH=7.0	1
22990_Tm=45.4_pH=7.0	1
2299_Tm=40.4_pH=7.0	1
22989_Tm=52.2_pH=7.0	1
22988_Tm=48.0_pH=7.0	1
22987_Tm=51.2_pH=7.0	1
22986_Tm=44.5_pH=7.0	1
22985_Tm=35.1_pH=7.0	1
22984_Tm=38.8_pH=7.0	1
22983_Tm=48.2_pH=7.0	1
22982_Tm=57.0_pH=7.0	1
22981_Tm=56.6_pH=7.0	1
22980_Tm=52.9_pH=7.0	1
2298_Tm=52.5_pH=7.0	1
22979_Tm=39.7_pH=7.0	1
22978_Tm=41.5_pH=7.0	1
22977_Tm=45.4_pH=7.0	1
22976_Tm=39.2_pH=7.0	1
22975_Tm=41.5_pH=7.0	1
22974_Tm=62.6_pH=7.0	1
22973_Tm=54.9_pH=7.0	1
22972_Tm=40.2_pH=7.0	1
22971_Tm=37.1_pH=7.0	1
22970_Tm=40.5_pH=7.0	1
2297_Tm=51.1_pH=7.0	1
22969_Tm=50.1_pH=7.0	1
22968_Tm=50.9_pH=7.0	1
22967_Tm=48.4_pH=7.0	1
22966_Tm=52.4_pH=7.0	1
22965_Tm=44.6_pH=7.0	1
22964_Tm=41.6_pH=7.0	1
22963_Tm=57.6_pH=7.0	1
22962_Tm=38.8_pH=7.0	1
22961_Tm=40.1_pH=7.0	1
22960_Tm=47.3_pH=7.0	1
2296_Tm=36.7_pH=7.0	1
22959_Tm=55.0_pH=7.0	1
22958_Tm=49.4_pH=7.0	1
22957_Tm=40.2_pH=7.0	1
22956_Tm=44.1_pH=7.0	1
22955_Tm=37.9_pH=7.0	1
22954_Tm=40.0_pH=7.0	1
22953_Tm=49.4_pH=7.0	1
22952_Tm=51.8_pH=7.0	1
22951_Tm=37.5_pH=7.0	1
22950_Tm=49.9_pH=7.0	1
2295_Tm=46.5_pH=7.0	1
22949_Tm=49.6_pH=7.0	1
22948_Tm=51.8_pH=7.0	1
22947_Tm=34.0_pH=7.0	1
22946_Tm=42.7_pH=7.0	1
22945_Tm=45.8_pH=7.0	1
22942_Tm=47.4_pH=7.0	1
22941_Tm=37.0_pH=7.0	1
22940_Tm=35.3_pH=7.0	1
2294_Tm=42.9_pH=7.0	1
22939_Tm=35.4_pH=7.0	1
22938_Tm=32.1_pH=7.0	1
22937_Tm=48.8_pH=7.0	1
22936_Tm=39.4_pH=7.0	1
22935_Tm=39.8_pH=7.0	1
22934_Tm=52.7_pH=7.0	1
22933_Tm=71.0_pH=7.0	1
22932_Tm=42.2_pH=7.0	1
22931_Tm=46.0_pH=7.0	1
22930_Tm=49.2_pH=7.0	1
2293_Tm=82.8_pH=7.0	1
22929_Tm=50.4_pH=7.0	1
22928_Tm=41.9_pH=7.0	1
22927_Tm=41.8_pH=7.0	1
22926_Tm=34.2_pH=7.0	1
22925_Tm=47.5_pH=7.0	1
22924_Tm=54.3_pH=7.0	1
22923_Tm=51.3_pH=7.0	1
22922_Tm=42.4_pH=7.0	1
22921_Tm=38.5_pH=7.0	1
22920_Tm=50.2_pH=7.0	1
2292_Tm=54.0_pH=7.0	1
22919_Tm=52.8_pH=7.0	1
22918_Tm=40.4_pH=7.0	1
22917_Tm=46.5_pH=7.0	1
22916_Tm=56.8_pH=7.0	1
22915_Tm=47.7_pH=7.0	1
22914_Tm=39.7_pH=7.0	1
22913_Tm=39.2_pH=7.0	1
22912_Tm=42.1_pH=7.0	1
22911_Tm=44.9_pH=7.0	1
22910_Tm=60.6_pH=7.0	1
2291_Tm=36.7_pH=7.0	1
22909_Tm=48.4_pH=7.0	1
22908_Tm=47.8_pH=7.0	1
22907_Tm=39.2_pH=7.0	1
22906_Tm=36.8_pH=7.0	1
22905_Tm=41.5_pH=7.0	1
22904_Tm=46.4_pH=7.0	1
22903_Tm=47.4_pH=7.0	1
22902_Tm=64.6_pH=7.0	1
22901_Tm=52.8_pH=7.0	1
22900_Tm=48.2_pH=7.0	1
2290_Tm=51.0_pH=7.0	1
229_Tm=47.1_pH=7.0	1
22898_Tm=45.1_pH=7.0	1
22897_Tm=46.2_pH=7.0	1
22896_Tm=42.7_pH=7.0	1
22895_Tm=37.5_pH=7.0	1
22894_Tm=74.1_pH=7.0	1
22893_Tm=60.8_pH=7.0	1
22892_Tm=38.2_pH=7.0	1
22891_Tm=39.1_pH=7.0	1
22890_Tm=39.6_pH=7.0	1
2289_Tm=48.4_pH=7.0	1
22889_Tm=50.4_pH=7.0	1
22888_Tm=45.3_pH=7.0	1
22887_Tm=49.2_pH=7.0	1
22886_Tm=39.5_pH=7.0	1
22885_Tm=49.2_pH=7.0	1
22884_Tm=44.1_pH=7.0	1
22883_Tm=43.0_pH=7.0	1
22882_Tm=44.7_pH=7.0	1
22881_Tm=44.7_pH=7.0	1
2288_Tm=74.0_pH=7.0	1
22879_Tm=41.1_pH=7.0	1
22878_Tm=46.5_pH=7.0	1
22877_Tm=55.2_pH=7.0	1
22876_Tm=52.7_pH=7.0	1
22875_Tm=51.7_pH=7.0	1
22874_Tm=46.7_pH=7.0	1
22873_Tm=52.4_pH=7.0	1
22872_Tm=37.1_pH=7.0	1
22871_Tm=42.7_pH=7.0	1
22870_Tm=46.3_pH=7.0	1
2287_Tm=51.0_pH=7.0	1
22869_Tm=41.1_pH=7.0	1
22868_Tm=45.9_pH=7.0	1
22867_Tm=50.1_pH=7.0	1
22866_Tm=38.9_pH=7.0	1
22865_Tm=45.8_pH=7.0	1
22864_Tm=38.7_pH=7.0	1
22863_Tm=39.1_pH=7.0	1
22862_Tm=36.8_pH=7.0	1
22861_Tm=36.5_pH=7.0	1
22860_Tm=46.5_pH=7.0	1
22859_Tm=46.2_pH=7.0	1
22858_Tm=53.5_pH=7.0	1
22857_Tm=39.0_pH=7.0	1
22856_Tm=47.4_pH=7.0	1
22855_Tm=49.7_pH=7.0	1
22854_Tm=82.5_pH=7.0	1
22853_Tm=44.6_pH=7.0	1
22852_Tm=43.8_pH=7.0	1
22849_Tm=52.5_pH=7.0	1
22848_Tm=52.6_pH=7.0	1
22847_Tm=43.0_pH=7.0	1
22846_Tm=50.2_pH=7.0	1
22845_Tm=44.0_pH=7.0	1
22844_Tm=55.6_pH=7.0	1
22843_Tm=52.3_pH=7.0	1
22842_Tm=51.3_pH=7.0	1
22841_Tm=43.9_pH=7.0	1
22840_Tm=42.4_pH=7.0	1
2284_Tm=50.7_pH=7.0	1
22839_Tm=46.0_pH=7.0	1
22836_Tm=50.3_pH=7.0	1
22835_Tm=39.9_pH=7.0	1
22834_Tm=52.6_pH=7.0	1
2283_Tm=39.5_pH=7.0	1
22829_Tm=50.7_pH=7.0	1
22828_Tm=89.3_pH=7.0	1
22827_Tm=56.0_pH=7.0	1
22826_Tm=53.5_pH=7.0	1
22825_Tm=42.1_pH=7.0	1
22824_Tm=42.2_pH=7.0	1
22823_Tm=58.4_pH=7.0	1
22822_Tm=48.8_pH=7.0	1
22821_Tm=47.1_pH=7.0	1
22820_Tm=44.4_pH=7.0	1
2282_Tm=41.1_pH=7.0	1
22819_Tm=47.8_pH=7.0	1
22817_Tm=42.3_pH=7.0	1
22816_Tm=43.3_pH=7.0	1
22815_Tm=50.3_pH=7.0	1
22814_Tm=37.8_pH=7.0	1
22813_Tm=44.0_pH=7.0	1
22812_Tm=45.6_pH=7.0	1
22810_Tm=50.8_pH=7.0	1
2281_Tm=50.4_pH=7.0	1
22809_Tm=44.5_pH=7.0	1
22808_Tm=41.0_pH=7.0	1
22807_Tm=49.0_pH=7.0	1
22806_Tm=39.9_pH=7.0	1
22805_Tm=47.2_pH=7.0	1
22804_Tm=50.7_pH=7.0	1
22803_Tm=43.5_pH=7.0	1
22801_Tm=39.4_pH=7.0	1
2280_Tm=64.6_pH=7.0	1
228_Tm=66.5_pH=7.0	1
22799_Tm=49.7_pH=7.0	1
22798_Tm=40.4_pH=7.0	1
22797_Tm=38.1_pH=7.0	1
22796_Tm=46.2_pH=7.0	1
22795_Tm=51.0_pH=7.0	1
22794_Tm=49.4_pH=7.0	1
22793_Tm=42.5_pH=7.0	1
22792_Tm=62.1_pH=7.0	1
22791_Tm=35.9_pH=7.0	1
22790_Tm=44.6_pH=7.0	1
2279_Tm=40.1_pH=7.0	1
22789_Tm=40.3_pH=7.0	1
22788_Tm=50.3_pH=7.0	1
22787_Tm=43.5_pH=7.0	1
22786_Tm=43.4_pH=7.0	1
22784_Tm=42.5_pH=7.0	1
22783_Tm=46.0_pH=7.0	1
22782_Tm=60.7_pH=7.0	1
22781_Tm=41.9_pH=7.0	1
22780_Tm=51.0_pH=7.0	1
2278_Tm=43.7_pH=7.0	1
22778_Tm=47.9_pH=7.0	1
22776_Tm=34.7_pH=7.0	1
22775_Tm=50.7_pH=7.0	1
22774_Tm=49.9_pH=7.0	1
22773_Tm=45.4_pH=7.0	1
22772_Tm=53.1_pH=7.0	1
22771_Tm=56.6_pH=7.0	1
22770_Tm=43.2_pH=7.0	1
2277_Tm=52.9_pH=7.0	1
22769_Tm=43.3_pH=7.0	1
22768_Tm=41.8_pH=7.0	1
22767_Tm=41.9_pH=7.0	1
22766_Tm=35.8_pH=7.0	1
22765_Tm=31.2_pH=7.0	1
22764_Tm=44.9_pH=7.0	1
22763_Tm=55.4_pH=7.0	1
22762_Tm=56.5_pH=7.0	1
22761_Tm=54.8_pH=7.0	1
22760_Tm=49.2_pH=7.0	1
2276_Tm=57.4_pH=7.0	1
22759_Tm=35.0_pH=7.0	1
22758_Tm=44.0_pH=7.0	1
22757_Tm=53.4_pH=7.0	1
22756_Tm=77.2_pH=7.0	1
22755_Tm=40.6_pH=7.0	1
22754_Tm=46.8_pH=7.0	1
22753_Tm=50.7_pH=7.0	1
22752_Tm=52.0_pH=7.0	1
22751_Tm=40.2_pH=7.0	1
22750_Tm=52.4_pH=7.0	1
2275_Tm=53.6_pH=7.0	1
22749_Tm=54.3_pH=7.0	1
22748_Tm=48.3_pH=7.0	1
22747_Tm=41.3_pH=7.0	1
22746_Tm=38.4_pH=7.0	1
22745_Tm=59.5_pH=7.0	1
22744_Tm=50.0_pH=7.0	1
22743_Tm=38.5_pH=7.0	1
22740_Tm=41.1_pH=7.0	1
2274_Tm=55.4_pH=7.0	1
22739_Tm=54.5_pH=7.0	1
22738_Tm=53.0_pH=7.0	1
22737_Tm=49.1_pH=7.0	1
22736_Tm=38.2_pH=7.0	1
22735_Tm=44.8_pH=7.0	1
22734_Tm=46.8_pH=7.0	1
22733_Tm=55.7_pH=7.0	1
22732_Tm=39.9_pH=7.0	1
22731_Tm=34.5_pH=7.0	1
22730_Tm=53.3_pH=7.0	1
22729_Tm=42.5_pH=7.0	1
22728_Tm=51.5_pH=7.0	1
2272_Tm=44.6_pH=7.0	1
22712_Tm=39.6_pH=7.0	1
22711_Tm=50.1_pH=7.0	1
22710_Tm=48.2_pH=7.0	1
2271_Tm=38.9_pH=7.0	1
22709_Tm=39.3_pH=7.0	1
22708_Tm=37.9_pH=7.0	1
22704_Tm=47.1_pH=7.0	1
22703_Tm=41.2_pH=7.0	1
22702_Tm=64.1_pH=7.0	1
22701_Tm=39.4_pH=7.0	1
22700_Tm=58.0_pH=7.0	1
2270_Tm=34.6_pH=7.0	1
227_Tm=55.9_pH=7.0	1
22699_Tm=46.7_pH=7.0	1
22698_Tm=54.5_pH=7.0	1
22697_Tm=50.3_pH=7.0	1
22696_Tm=38.7_pH=7.0	1
22695_Tm=52.1_pH=7.0	1
22694_Tm=35.5_pH=7.0	1
22693_Tm=48.0_pH=7.0	1
22692_Tm=48.2_pH=7.0	1
22691_Tm=45.7_pH=7.0	1
22690_Tm=49.1_pH=7.0	1
2269_Tm=76.8_pH=7.0	1
22689_Tm=44.0_pH=7.0	1
22688_Tm=39.7_pH=7.0	1
22687_Tm=38.8_pH=7.0	1
22686_Tm=43.6_pH=7.0	1
22685_Tm=52.3_pH=7.0	1
22684_Tm=47.5_pH=7.0	1
22683_Tm=49.6_pH=7.0	1
22682_Tm=45.1_pH=7.0	1
22681_Tm=49.7_pH=7.0	1
22680_Tm=46.3_pH=7.0	1
2268_Tm=75.7_pH=7.0	1
22679_Tm=51.2_pH=7.0	1
22678_Tm=46.7_pH=7.0	1
22677_Tm=46.8_pH=7.0	1
22672_Tm=43.4_pH=7.0	1
22671_Tm=60.5_pH=7.0	1
2267_Tm=47.2_pH=7.0	1
22668_Tm=48.9_pH=7.0	1
22667_Tm=47.6_pH=7.0	1
22665_Tm=49.0_pH=7.0	1
22664_Tm=49.5_pH=7.0	1
22663_Tm=41.6_pH=7.0	1
22662_Tm=61.0_pH=7.0	1
22661_Tm=42.5_pH=7.0	1
22660_Tm=54.9_pH=7.0	1
2266_Tm=79.5_pH=7.0	1
22659_Tm=45.9_pH=7.0	1
22658_Tm=41.2_pH=7.0	1
22657_Tm=41.1_pH=7.0	1
22654_Tm=45.8_pH=7.0	1
22653_Tm=42.5_pH=7.0	1
22652_Tm=43.2_pH=7.0	1
22651_Tm=54.3_pH=7.0	1
22650_Tm=50.6_pH=7.0	1
2265_Tm=35.7_pH=7.0	1
22649_Tm=39.6_pH=7.0	1
22648_Tm=46.1_pH=7.0	1
22647_Tm=48.3_pH=7.0	1
22646_Tm=51.6_pH=7.0	1
22645_Tm=64.1_pH=7.0	1
22644_Tm=48.8_pH=7.0	1
22642_Tm=48.7_pH=7.0	1
22641_Tm=48.8_pH=7.0	1
2264_Tm=47.6_pH=7.0	1
22639_Tm=51.1_pH=7.0	1
22638_Tm=46.5_pH=7.0	1
22637_Tm=47.6_pH=7.0	1
22635_Tm=42.4_pH=7.0	1
22634_Tm=37.5_pH=7.0	1
22633_Tm=51.8_pH=7.0	1
22632_Tm=44.3_pH=7.0	1
22631_Tm=39.7_pH=7.0	1
22630_Tm=51.2_pH=7.0	1
2263_Tm=48.9_pH=7.0	1
22629_Tm=48.6_pH=7.0	1
22628_Tm=52.5_pH=7.0	1
22627_Tm=45.2_pH=7.0	1
22626_Tm=39.7_pH=7.0	1
22625_Tm=51.0_pH=7.0	1
22624_Tm=50.9_pH=7.0	1
22623_Tm=53.4_pH=7.0	1
22622_Tm=49.0_pH=7.0	1
22621_Tm=43.7_pH=7.0	1
22620_Tm=52.6_pH=7.0	1
2262_Tm=45.2_pH=7.0	1
22619_Tm=62.8_pH=7.0	1
22618_Tm=41.0_pH=7.0	1
22617_Tm=47.2_pH=7.0	1
22616_Tm=48.2_pH=7.0	1
22615_Tm=42.3_pH=7.0	1
22614_Tm=44.2_pH=7.0	1
22613_Tm=48.4_pH=7.0	1
22612_Tm=50.9_pH=7.0	1
22611_Tm=51.8_pH=7.0	1
22610_Tm=31.4_pH=7.0	1
22609_Tm=47.6_pH=7.0	1
22608_Tm=81.3_pH=7.0	1
22607_Tm=48.3_pH=7.0	1
22606_Tm=47.3_pH=7.0	1
22605_Tm=41.6_pH=7.0	1
22604_Tm=46.6_pH=7.0	1
22603_Tm=47.8_pH=7.0	1
22602_Tm=60.1_pH=7.0	1
22601_Tm=57.7_pH=7.0	1
22600_Tm=55.8_pH=7.0	1
2260_Tm=41.4_pH=7.0	1
226_Tm=42.6_pH=7.0	1
22599_Tm=40.5_pH=7.0	1
22598_Tm=54.3_pH=7.0	1
22597_Tm=47.1_pH=7.0	1
22596_Tm=47.4_pH=7.0	1
22595_Tm=47.4_pH=7.0	1
22594_Tm=48.5_pH=7.0	1
22593_Tm=36.7_pH=7.0	1
22592_Tm=41.8_pH=7.0	1
22591_Tm=47.7_pH=7.0	1
22590_Tm=49.6_pH=7.0	1
2259_Tm=66.9_pH=7.0	1
22589_Tm=93.1_pH=7.0	1
22588_Tm=91.6_pH=7.0	1
22587_Tm=41.5_pH=7.0	1
22586_Tm=75.7_pH=7.0	1
22585_Tm=55.5_pH=7.0	1
22584_Tm=73.5_pH=7.0	1
22583_Tm=42.7_pH=7.0	1
22582_Tm=71.7_pH=7.0	1
22581_Tm=63.2_pH=7.0	1
22580_Tm=50.0_pH=7.0	1
2258_Tm=44.8_pH=7.0	1
22579_Tm=47.7_pH=7.0	1
22578_Tm=45.1_pH=7.0	1
22577_Tm=43.7_pH=7.0	1
22576_Tm=78.7_pH=7.0	1
22575_Tm=42.1_pH=7.0	1
22574_Tm=64.1_pH=7.0	1
22573_Tm=84.5_pH=7.0	1
22572_Tm=89.3_pH=7.0	1
22571_Tm=43.4_pH=7.0	1
22570_Tm=46.1_pH=7.0	1
2257_Tm=46.2_pH=7.0	1
22569_Tm=40.3_pH=7.0	1
22568_Tm=43.1_pH=7.0	1
22567_Tm=43.9_pH=7.0	1
22566_Tm=91.7_pH=7.0	1
22565_Tm=61.9_pH=7.0	1
22564_Tm=66.9_pH=7.0	1
22563_Tm=41.8_pH=7.0	1
22562_Tm=86.2_pH=7.0	1
22561_Tm=82.4_pH=7.0	1
22560_Tm=85.6_pH=7.0	1
2256_Tm=54.6_pH=7.0	1
22559_Tm=83.3_pH=7.0	1
22558_Tm=43.1_pH=7.0	1
22557_Tm=72.7_pH=7.0	1
22556_Tm=49.6_pH=7.0	1
22555_Tm=53.7_pH=7.0	1
22554_Tm=45.9_pH=7.0	1
22553_Tm=79.4_pH=7.0	1
22552_Tm=77.4_pH=7.0	1
22551_Tm=48.5_pH=7.0	1
22550_Tm=47.0_pH=7.0	1
22549_Tm=88.4_pH=7.0	1
22548_Tm=54.1_pH=7.0	1
22547_Tm=50.3_pH=7.0	1
22546_Tm=78.2_pH=7.0	1
22545_Tm=49.6_pH=7.0	1
22544_Tm=85.6_pH=7.0	1
22543_Tm=85.1_pH=7.0	1
22542_Tm=44.0_pH=7.0	1
22541_Tm=43.6_pH=7.0	1
22540_Tm=90.2_pH=7.0	1
2254_Tm=45.9_pH=7.0	1
22539_Tm=91.7_pH=7.0	1
22538_Tm=56.1_pH=7.0	1
22537_Tm=45.9_pH=7.0	1
22536_Tm=48.3_pH=7.0	1
22535_Tm=58.2_pH=7.0	1
22534_Tm=92.8_pH=7.0	1
22533_Tm=54.6_pH=7.0	1
22532_Tm=87.5_pH=7.0	1
22531_Tm=85.8_pH=7.0	1
22530_Tm=82.1_pH=7.0	1
2253_Tm=49.1_pH=7.0	1
22529_Tm=89.0_pH=7.0	1
22528_Tm=47.0_pH=7.0	1
22527_Tm=71.4_pH=7.0	1
22526_Tm=51.5_pH=7.0	1
22525_Tm=36.1_pH=7.0	1
22523_Tm=47.9_pH=7.0	1
22522_Tm=84.9_pH=7.0	1
22521_Tm=43.2_pH=7.0	1
22520_Tm=95.0_pH=7.0	1
2252_Tm=79.2_pH=7.0	1
22519_Tm=60.5_pH=7.0	1
22518_Tm=83.0_pH=7.0	1
22517_Tm=99.0_pH=7.0	1
22516_Tm=49.0_pH=7.0	1
22515_Tm=89.0_pH=7.0	1
22514_Tm=51.0_pH=7.0	1
22513_Tm=84.8_pH=7.0	1
22512_Tm=87.2_pH=7.0	1
22511_Tm=73.3_pH=7.0	1
22510_Tm=78.1_pH=7.0	1
2251_Tm=41.2_pH=7.0	1
22509_Tm=47.2_pH=7.0	1
22508_Tm=87.9_pH=7.0	1
22507_Tm=87.8_pH=7.0	1
22506_Tm=45.4_pH=7.0	1
22505_Tm=40.7_pH=7.0	1
22504_Tm=49.1_pH=7.0	1
22503_Tm=68.1_pH=7.0	1
22502_Tm=47.3_pH=7.0	1
22501_Tm=52.7_pH=7.0	1
22500_Tm=94.2_pH=7.0	1
2250_Tm=45.9_pH=7.0	1
225_Tm=46.4_pH=7.0	1
22499_Tm=68.4_pH=7.0	1
22498_Tm=98.3_pH=7.0	1
22497_Tm=58.2_pH=7.0	1
22496_Tm=50.5_pH=7.0	1
22495_Tm=46.1_pH=7.0	1
22494_Tm=44.8_pH=7.0	1
22493_Tm=45.3_pH=7.0	1
22492_Tm=85.9_pH=7.0	1
22491_Tm=56.3_pH=7.0	1
22490_Tm=48.8_pH=7.0	1
2249_Tm=46.2_pH=7.0	1
22489_Tm=46.0_pH=7.0	1
22488_Tm=94.8_pH=7.0	1
22487_Tm=41.3_pH=7.0	1
22486_Tm=39.0_pH=7.0	1
22485_Tm=50.2_pH=7.0	1
22484_Tm=54.8_pH=7.0	1
22483_Tm=45.0_pH=7.0	1
22482_Tm=84.4_pH=7.0	1
22481_Tm=39.6_pH=7.0	1
22480_Tm=64.6_pH=7.0	1
2248_Tm=49.2_pH=7.0	1
22479_Tm=52.3_pH=7.0	1
22478_Tm=49.3_pH=7.0	1
22477_Tm=77.1_pH=7.0	1
22476_Tm=87.8_pH=7.0	1
22475_Tm=80.7_pH=7.0	1
22474_Tm=72.0_pH=7.0	1
22473_Tm=41.1_pH=7.0	1
22472_Tm=46.5_pH=7.0	1
22471_Tm=44.0_pH=7.0	1
22470_Tm=48.4_pH=7.0	1
2247_Tm=64.5_pH=7.0	1
22469_Tm=37.7_pH=7.0	1
22468_Tm=44.8_pH=7.0	1
