,e_angle,e_bond,e_dihedral,e_gb,e_elec,e_elec14,e_vdw,e_vdw14,e_tot
12308.pdb,4.70068e+04,1.63555e+05,6.24119e+03,-3.27586e+03,-2.56306e+04,2.05494e+04,2.87544e+14,7.13195e+13,3.58864e+14
12309.pdb,4.69245e+04,1.63544e+05,6.23858e+03,-3.41284e+03,-2.55405e+04,2.05451e+04,2.75815e+14,6.88388e+13,3.44654e+14
12310.pdb,4.68943e+04,1.63424e+05,6.25682e+03,-3.43289e+03,-2.57127e+04,2.05430e+04,2.43581e+14,7.33632e+13,3.16944e+14
12311.pdb,1.69452e+05,3.01519e+17,7.91936e+03,-8.28420e+03,-1.94062e+04,1.51338e+04,2.34655e+16,8.55138e+10,3.24985e+17
12312.pdb,1.71050e+05,4.75381e+17,7.86894e+03,-8.25723e+03,-1.93039e+04,1.50847e+04,3.39531e+12,1.90884e+09,4.75385e+17
12313.pdb,1.68133e+05,1.59226e+17,7.92309e+03,-8.17590e+03,-2.11041e+04,1.51914e+04,2.59369e+19,1.03239e+09,2.60961e+19
12314.pdb,1.69449e+05,7.59093e+17,7.87319e+03,-8.49228e+03,-1.94852e+04,1.50264e+04,2.26532e+12,6.43710e+09,7.59095e+17
12315.pdb,1.63015e+05,1.75472e+17,7.75279e+03,-8.64703e+03,-1.94507e+04,1.55806e+04,2.22143e+12,9.88273e+08,1.75475e+17
12316.pdb,1.56324e+05,5.85582e+16,7.71160e+03,-8.33753e+03,-1.91974e+04,1.57995e+04,1.47565e+09,4.34495e+09,5.85582e+16
12317.pdb,1.63866e+05,1.63348e+17,7.74944e+03,-8.81047e+03,-1.91350e+04,1.56703e+04,3.67160e+15,2.49740e+09,1.67020e+17
12318.pdb,1.62810e+05,1.32320e+17,7.72231e+03,-8.75513e+03,-1.94070e+04,1.56126e+04,3.70742e+12,1.64183e+09,1.32323e+17
12319.pdb,1.59894e+05,2.81297e+21,8.24176e+03,-8.47205e+03,-1.91414e+04,1.60136e+04,7.02757e+19,4.46511e+15,2.88325e+21
12320.pdb,4.57796e+04,1.63885e+05,6.10530e+03,-3.17458e+03,-2.58292e+04,2.03060e+04,3.50174e+14,7.54757e+14,1.10493e+15
12321.pdb,4.58542e+04,1.63940e+05,6.12287e+03,-3.10691e+03,-2.57932e+04,2.02582e+04,3.19264e+14,6.53626e+14,9.72890e+14
12322.pdb,1.60640e+05,4.86750e+21,8.22411e+03,-8.63803e+03,-1.91237e+04,1.60227e+04,2.60468e+10,1.14062e+12,4.86750e+21
12323.pdb,1.65256e+05,3.89715e+17,7.85699e+03,-9.09474e+03,-1.86465e+04,1.63263e+04,5.31565e+11,1.98990e+12,3.89718e+17
12324.pdb,1.62785e+05,4.51879e+17,7.87361e+03,-9.33278e+03,-1.85649e+04,1.66856e+04,2.46388e+13,1.53194e+13,4.51919e+17
12325.pdb,1.67825e+05,1.94759e+18,7.94658e+03,-9.45143e+03,-1.85050e+04,1.66542e+04,1.47756e+12,8.87933e+08,1.94759e+18
12326.pdb,1.63451e+05,1.10219e+18,7.84240e+03,-9.51187e+03,-1.86384e+04,1.67807e+04,1.27542e+14,7.74978e+11,1.10232e+18
12327.pdb,1.34894e+05,3.65495e+16,7.61301e+03,-7.39582e+03,-2.05322e+04,1.77996e+04,9.04568e+13,7.56433e+10,3.66400e+16
12328.pdb,9.36436e+04,5.35879e+05,1.25657e+04,-5.76348e+03,-4.15848e+04,3.48859e+04,3.13302e+16,1.24529e+16,4.37831e+16
12329.pdb,1.52573e+05,3.03089e+18,8.06580e+03,-1.21285e+04,-1.67144e+04,1.22827e+04,3.19334e+12,3.48147e+09,3.03089e+18
12330.pdb,1.13160e+05,1.10171e+17,4.32061e+03,-8.45080e+03,-6.02251e+03,3.56965e+03,1.16543e+14,1.31046e+10,1.10288e+17
12331.pdb,1.40579e+05,6.98722e+05,1.94099e+04,-4.24952e+03,-8.09879e+04,7.14694e+04,1.58154e+17,5.96613e+16,2.17815e+17
12332.pdb,1.36185e+05,5.80816e+05,1.80334e+04,-3.16230e+03,-7.44525e+04,6.45333e+04,2.00976e+16,3.47707e+14,2.04453e+16
12333.pdb,1.24470e+05,6.12329e+05,1.81851e+04,-5.28466e+03,-7.72274e+04,6.80335e+04,3.42773e+16,1.93698e+14,3.44710e+16
12334.pdb,7.26784e+04,4.36537e+05,1.17588e+04,-3.19281e+04,-1.92199e+04,4.07444e+04,8.66962e+14,1.01774e+15,1.88470e+15
12335.pdb,3.41591e+04,1.32102e+12,3.01811e+03,-2.16358e+03,-7.78195e+03,5.01445e+03,1.90114e+08,3.06240e+06,1.32122e+12
12336.pdb,7.02813e+04,8.88370e+13,9.03353e+03,-6.45532e+03,-3.12563e+04,2.29349e+04,4.17229e+08,1.88655e+06,8.88374e+13
12337.pdb,5.40338e+04,2.17516e+11,4.76220e+03,-4.26069e+03,-1.62381e+04,1.04657e+04,8.47059e+09,2.28585e+09,2.28272e+11
12338.pdb,1.66880e+05,1.93035e+17,8.08018e+03,-1.23874e+04,-1.42189e+04,1.22710e+04,1.47851e+12,2.98571e+11,1.93037e+17
12339.pdb,1.32189e+05,1.42134e+15,7.18957e+03,-8.42075e+03,-1.50555e+04,9.73189e+03,3.60606e+14,1.72543e+09,1.78194e+15
12340.pdb,2.23273e+04,6.27378e+07,4.00440e+03,-3.46945e+03,-1.54907e+04,8.52588e+03,1.45887e+11,3.82908e+05,1.45950e+11
12341.pdb,1.18396e+05,4.17744e+13,1.02861e+04,-8.60623e+03,-2.64025e+04,1.60378e+04,9.90677e+09,1.63864e+07,4.17843e+13
12342.pdb,8.48030e+04,6.30168e+16,5.07622e+03,-5.99434e+03,-1.38198e+04,9.27324e+03,4.99341e+11,7.60221e+08,6.30173e+16
12343.pdb,7.06823e+05,4.80826e+22,2.65485e+04,-4.11998e+04,-3.21284e+04,3.26448e+04,9.17917e+16,1.25597e+10,4.80827e+22
12344.pdb,3.25496e+04,2.85540e+10,4.95803e+03,-3.57981e+03,-1.97980e+04,1.33285e+04,2.84020e+11,2.15692e+06,3.12577e+11
12345.pdb,2.05350e+04,1.33337e+11,2.02366e+03,-2.53333e+03,-6.02229e+03,3.87051e+03,7.18309e+07,8.33941e+10,2.16803e+11
12346.pdb,1.64021e+04,6.59097e+06,2.83692e+03,-2.24985e+03,-1.02394e+04,5.42433e+03,3.99405e+06,4.65179e+04,1.06437e+07
12347.pdb,1.44421e+05,5.55105e+16,1.21579e+04,-8.74415e+03,-3.60032e+04,2.13946e+04,1.18982e+10,7.47427e+07,5.55105e+16
12348.pdb,5.84879e+04,2.58533e+05,1.10817e+04,-5.56215e+03,-4.17042e+04,3.19006e+04,1.41966e+14,1.34712e+13,1.55437e+14
12349.pdb,3.10545e+04,8.89220e+11,2.51085e+03,-4.26643e+03,-7.07452e+03,4.18409e+03,1.68851e+08,5.96644e+06,8.89394e+11
12350.pdb,2.35573e+05,3.42462e+17,1.49115e+04,-7.70304e+03,-3.73646e+04,2.29268e+04,4.09435e+11,1.23743e+08,3.42462e+17
12351.pdb,3.36822e+04,1.46716e+08,6.17587e+03,-5.11916e+03,-2.17670e+04,1.49521e+04,1.98854e+07,2.21379e+06,1.68843e+08
12352.pdb,3.89548e+04,4.31876e+10,4.25663e+03,-4.10923e+03,-1.40873e+04,9.72114e+03,2.84930e+07,1.54888e+16,1.54889e+16
12353.pdb,3.33710e+04,1.68787e+10,4.61847e+03,-4.99479e+03,-1.47117e+04,8.08747e+03,1.68010e+07,7.14880e+05,1.68962e+10
12354.pdb,8.84393e+04,4.59059e+05,1.37469e+04,-4.67347e+03,-4.43046e+04,3.60728e+04,3.06862e+14,1.26519e+13,3.19514e+14
12356.pdb,4.16676e+05,6.57627e+19,2.17766e+04,-2.46843e+04,-4.77973e+04,3.49677e+04,3.67747e+16,4.46604e+10,6.57995e+19
12357.pdb,3.74710e+05,1.02099e+19,2.06341e+04,-1.90880e+04,-5.33957e+04,3.76779e+04,2.69223e+13,5.29767e+10,1.02099e+19
12358.pdb,3.43124e+03,1.18675e+04,1.36933e+03,-2.88159e+03,-5.48930e+03,4.87110e+03,8.48568e+03,6.97918e+03,2.86331e+04
12359.pdb,4.08467e+04,3.30683e+11,4.32254e+03,-5.57710e+03,-1.26326e+04,6.26059e+03,7.88985e+11,2.93788e+10,1.14905e+12
12360.pdb,1.57129e+04,1.68315e+06,3.32684e+03,-2.40321e+03,-1.28547e+04,8.40134e+03,1.21442e+09,2.29957e+05,1.21635e+09
12361.pdb,1.94144e+04,1.44118e+10,4.65795e+03,-3.98226e+03,-1.95130e+04,1.34609e+04,1.62948e+07,1.80599e+05,1.44283e+10
12362.pdb,3.83743e+04,1.26929e+05,7.13899e+03,-3.89794e+03,-2.56157e+04,1.82877e+04,2.68620e+14,8.22090e+13,3.50829e+14
12363.pdb,3.89033e+04,6.71237e+17,3.23817e+03,-3.48371e+03,-8.58156e+03,3.63968e+03,2.16540e+09,9.58607e+06,6.71237e+17
12364.pdb,1.89575e+05,1.32474e+06,2.31207e+04,-3.61602e+03,-9.16131e+04,8.46377e+04,3.60224e+16,1.00955e+16,4.61179e+16
12365.pdb,4.32588e+04,1.44198e+05,8.47181e+03,-5.10971e+03,-3.13614e+04,1.96304e+04,3.55861e+14,7.22234e+13,4.28085e+14
12366.pdb,1.88336e+05,1.55654e+06,2.25419e+04,-7.71220e+03,-9.35112e+04,9.92135e+04,1.02446e+17,2.03610e+16,1.22807e+17
12367.pdb,5.95005e+05,2.28436e+20,2.18393e+04,-3.37956e+04,-2.51408e+04,2.70266e+04,1.42151e+25,1.14044e+19,1.42153e+25
12368.pdb,7.64871e+04,3.55225e+05,1.22044e+04,-5.44714e+03,-4.10686e+04,3.41424e+04,1.55406e+15,1.09638e+15,2.65044e+15
12369.pdb,1.81922e+05,5.17987e+14,1.06694e+04,-1.08365e+04,-2.48412e+04,1.36702e+04,1.23173e+13,6.48908e+08,5.30305e+14
12370.pdb,9.93718e+04,7.49948e+17,8.95501e+03,-7.07148e+03,-2.40615e+04,1.49403e+04,9.93778e+09,9.16380e+10,7.49948e+17
12371.pdb,1.52495e+05,7.06632e+05,2.28428e+04,-2.80254e+03,-7.87416e+04,6.46686e+04,7.73816e+16,1.15521e+16,8.89337e+16
12372.pdb,4.75437e+04,3.90697e+11,2.80027e+03,-3.46882e+03,-5.89908e+03,4.33447e+03,6.39799e+07,3.70937e+06,3.90765e+11
12373.pdb,9.82537e+04,2.75608e+15,4.12756e+03,-7.62241e+03,-4.39047e+03,5.31184e+03,3.63272e+10,2.64694e+10,2.75615e+15
12374.pdb,2.43210e+05,2.41029e+21,8.98955e+03,-1.97958e+04,-7.01853e+03,1.22181e+04,3.27155e+12,1.97338e+12,2.41029e+21
12375.pdb,1.14233e+05,6.53757e+05,1.69934e+04,-8.84054e+03,-5.63539e+04,5.41333e+04,2.51510e+15,7.52207e+14,3.26731e+15
12376.pdb,2.20609e+05,6.52566e+19,1.52524e+04,-1.45414e+04,-3.43550e+04,2.59970e+04,7.59852e+11,1.72344e+08,6.52566e+19
12377.pdb,4.54989e+04,1.96144e+10,8.34840e+03,-5.42078e+03,-2.96931e+04,1.75575e+04,9.89625e+06,9.64096e+05,1.96253e+10
12378.pdb,5.72579e+04,2.19800e+05,6.75982e+03,-4.82634e+03,-2.71278e+04,2.42032e+04,1.25828e+14,4.60833e+13,1.71911e+14
12379.pdb,9.42244e+04,7.92103e+16,5.49687e+03,-6.92203e+03,-1.20467e+04,9.51737e+03,2.77316e+11,1.21163e+10,7.92106e+16
12380.pdb,2.19932e+04,1.41189e+07,4.45608e+03,-3.70969e+03,-1.67901e+04,8.91736e+03,1.00936e+08,1.86363e+05,1.15256e+08
12381.pdb,1.42691e+05,2.20573e+15,1.00751e+04,-8.38400e+03,-2.87425e+04,1.76486e+04,6.10308e+10,1.05767e+07,2.20580e+15
12382.pdb,1.64497e+05,2.92028e+17,9.98900e+03,-1.07279e+04,-2.37013e+04,1.97171e+04,2.46741e+11,1.55365e+13,2.92044e+17
12383.pdb,8.55049e+03,1.89966e+04,3.23506e+03,-2.84229e+03,-1.37089e+04,9.38448e+03,2.81282e+03,4.32743e+03,3.07557e+04
12384.pdb,3.54529e+04,7.62814e+11,5.49704e+03,-4.36114e+03,-1.86934e+04,1.15858e+04,1.48239e+13,1.75305e+07,1.55867e+13
12385.pdb,4.27002e+04,1.83246e+05,8.28263e+03,-4.72363e+03,-3.41709e+04,2.50717e+04,2.24824e+14,1.06407e+14,3.31231e+14
12386.pdb,1.24138e+05,7.70539e+16,8.15928e+03,-6.89816e+03,-2.11087e+04,1.26913e+04,2.32492e+11,6.04800e+08,7.70541e+16
12387.pdb,2.13237e+05,7.38932e+19,1.20372e+04,-1.19773e+04,-2.18830e+04,1.73313e+04,1.29602e+15,5.83407e+09,7.38945e+19
12388.pdb,2.29731e+05,1.36785e+06,2.98850e+04,-4.20283e+02,-1.24342e+05,1.19003e+05,2.29840e+17,9.32940e+15,2.39169e+17
12389.pdb,6.88830e+04,2.85672e+05,1.08709e+04,-4.65213e+03,-3.82028e+04,2.72641e+04,1.50069e+14,1.82952e+13,1.68365e+14
12390.pdb,2.96979e+05,5.48956e+18,1.56931e+04,-1.27460e+04,-3.80533e+04,2.77681e+04,3.22555e+19,4.12566e+09,3.77451e+19
12391.pdb,2.68185e+05,2.91018e+19,1.45642e+04,-1.23126e+04,-2.69268e+04,1.83288e+04,4.97298e+12,2.76236e+17,2.93781e+19
12392.pdb,1.33934e+05,1.12806e+18,6.77630e+03,-6.68184e+03,-1.38298e+04,8.31092e+03,2.53133e+10,7.92808e+08,1.12806e+18
12393.pdb,4.95982e+04,1.83743e+08,6.10148e+03,-3.23282e+03,-1.70439e+04,9.12703e+03,9.79407e+05,2.15018e+09,2.33494e+09
12394.pdb,3.29808e+04,2.48411e+11,2.93309e+03,-2.83614e+03,-7.62605e+03,3.66387e+03,6.45673e+08,4.35938e+10,2.92650e+11
12395.pdb,6.38974e+04,3.87214e+17,5.14773e+03,-4.76980e+03,-1.57171e+04,1.08440e+04,1.92079e+10,3.04098e+07,3.87214e+17
12396.pdb,9.92686e+04,6.33060e+11,7.48416e+03,-7.69772e+03,-2.09242e+04,1.36560e+04,3.84174e+21,8.02065e+07,3.84174e+21
12397.pdb,1.20526e+04,3.93239e+04,2.95451e+03,-3.80614e+03,-1.10378e+04,8.05686e+03,1.09238e+06,2.69828e+06,3.83821e+06
12398.pdb,6.43980e+04,1.83563e+15,3.45219e+03,-3.95460e+03,-9.57201e+03,7.10795e+03,4.31405e+12,1.06682e+09,1.83995e+15
12399.pdb,3.52749e+04,1.65327e+10,6.21289e+03,-4.78031e+03,-2.26675e+04,1.25935e+04,3.66005e+07,3.90892e+05,1.65698e+10
12400.pdb,2.36652e+04,9.01716e+07,3.82978e+03,-3.19482e+03,-1.48828e+04,8.68072e+03,2.17150e+09,2.26486e+09,4.52655e+09
12401.pdb,2.55809e+04,2.28600e+06,3.55542e+03,-3.84541e+03,-1.44670e+04,9.63112e+03,8.29418e+06,9.17174e+07,1.02318e+08
12402.pdb,1.89218e+04,4.44791e+06,5.05969e+03,-4.90205e+03,-2.05840e+04,1.37242e+04,7.15079e+05,1.92243e+05,5.36745e+06
12403.pdb,3.06065e+04,1.40619e+05,4.20988e+03,-4.47183e+03,-1.66476e+04,1.55176e+04,8.68003e+14,4.31558e+11,8.68434e+14
12404.pdb,9.36532e+03,2.20559e+05,1.94389e+03,-2.01814e+03,-6.69655e+03,3.81740e+03,9.80760e+05,3.21265e+05,1.52900e+06
12405.pdb,5.34608e+04,2.69275e+05,9.41978e+03,-4.67154e+03,-3.45010e+04,2.69270e+04,9.22086e+13,2.94031e+13,1.21612e+14
12406.pdb,6.38008e+04,3.10936e+05,1.11009e+04,-5.50038e+03,-4.14343e+04,3.05959e+04,2.35984e+14,1.54166e+14,3.90149e+14
12407.pdb,3.15105e+05,5.21504e+06,3.46766e+04,-1.23927e+04,-1.06727e+05,1.16618e+05,1.48458e+17,3.43099e+16,1.82768e+17
12408.pdb,2.75156e+05,1.00894e+18,1.14464e+04,-1.64574e+04,-1.81298e+04,1.72127e+04,5.79474e+18,1.16662e+12,6.80368e+18
12409.pdb,7.31553e+04,9.93982e+12,7.46616e+03,-7.32810e+03,-2.08235e+04,1.53279e+04,1.43216e+14,1.91389e+10,1.53175e+14
12410.pdb,2.54889e+04,3.42168e+07,5.98923e+03,-5.21393e+03,-2.12915e+04,1.28124e+04,2.88870e+08,8.20048e+05,3.23925e+08
12411.pdb,2.20798e+04,3.30014e+07,4.12796e+03,-3.65856e+03,-1.51253e+04,8.12449e+03,2.81663e+07,5.73318e+04,6.12406e+07
12412.pdb,5.52702e+04,5.59535e+13,5.20223e+03,-7.03270e+03,-1.38629e+04,1.06575e+04,6.92959e+10,6.22179e+10,5.60850e+13
12413.pdb,1.54507e+05,1.10620e+12,9.06687e+03,-5.00345e+03,-2.67139e+04,1.68180e+04,6.12907e+10,7.52263e+13,7.63938e+13
12414.pdb,1.25765e+05,2.25006e+14,1.05552e+04,-9.83878e+03,-3.02629e+04,2.17547e+04,8.84060e+12,4.74153e+09,2.33851e+14
12415.pdb,3.73733e+04,1.29106e+05,8.02866e+03,-5.74225e+03,-2.72822e+04,1.85655e+04,1.07061e+14,6.66643e+13,1.73725e+14
12416.pdb,1.64845e+05,9.04537e+18,8.91273e+03,-9.16295e+03,-2.02396e+04,1.09517e+04,4.36518e+13,7.12254e+11,9.04541e+18
12417.pdb,1.55148e+05,1.73575e+06,2.48873e+04,-7.95796e+03,-8.72173e+04,7.97861e+04,6.86356e+15,1.89055e+14,7.05262e+15
12419.pdb,1.00200e+05,1.19876e+16,1.01848e+04,-6.84993e+03,-3.07329e+04,2.33690e+04,6.90653e+09,6.25114e+08,1.19876e+16
12420.pdb,3.23408e+04,1.87889e+10,4.32357e+03,-5.93224e+03,-1.49605e+04,1.05476e+04,4.72788e+09,1.60113e+06,2.35184e+10
12421.pdb,7.78836e+04,1.23838e+16,6.98088e+03,-6.83005e+03,-2.29123e+04,1.57743e+04,4.75909e+13,3.70343e+06,1.24314e+16
12422.pdb,1.49195e+05,6.15588e+05,1.82961e+04,-6.31428e+03,-7.91532e+04,7.29503e+04,6.61604e+16,4.94527e+15,7.11057e+16
12423.pdb,1.45676e+05,4.75228e+14,8.23541e+03,-9.99165e+03,-2.24341e+04,1.89151e+04,2.67874e+10,1.55157e+09,4.75256e+14
12424.pdb,1.89279e+05,2.26480e+17,9.34194e+03,-1.34735e+04,-1.86797e+04,1.47597e+04,9.79428e+11,1.37958e+07,2.26481e+17
12425.pdb,1.25473e+05,9.54135e+16,8.97536e+03,-9.35809e+03,-2.17630e+04,1.35499e+04,9.30033e+09,1.31786e+09,9.54135e+16
12426.pdb,1.16815e+05,1.67088e+18,4.97974e+03,-6.65577e+03,-9.72400e+03,6.38528e+03,6.58578e+11,1.33054e+08,1.67088e+18
12427.pdb,1.97717e+04,2.46517e+08,4.27859e+03,-3.68810e+03,-1.62326e+04,9.23217e+03,2.28215e+05,2.13126e+05,2.46971e+08
12428.pdb,4.13996e+04,1.88495e+05,8.02149e+03,-4.65620e+03,-2.72643e+04,2.08487e+04,3.37106e+13,3.40880e+11,3.40515e+13
12429.pdb,1.11080e+05,7.92999e+05,1.65760e+04,-8.73030e+03,-5.07702e+04,4.30687e+04,5.44068e+14,1.05115e+14,6.49183e+14
12430.pdb,7.22959e+04,2.61780e+15,6.58330e+03,-6.10195e+03,-1.85628e+04,8.29108e+03,3.03340e+12,1.93821e+06,2.62083e+15
12431.pdb,3.89537e+04,2.74931e+13,3.16556e+03,-3.18570e+03,-8.70484e+03,4.97801e+03,3.73911e+07,1.47970e+05,2.74931e+13
12432.pdb,1.60766e+04,7.65334e+07,3.67871e+03,-3.16813e+03,-1.30508e+04,7.55667e+03,1.80616e+06,1.93535e+05,7.85441e+07
12433.pdb,1.08562e+05,4.85313e+05,1.80882e+04,-4.74754e+03,-6.11757e+04,4.72060e+04,2.56179e+14,1.30554e+14,3.86733e+14
12434.pdb,4.74273e+04,4.07376e+05,8.15891e+03,-6.59180e+03,-2.18778e+04,1.85482e+04,3.20376e+13,9.04155e+12,4.10791e+13
12435.pdb,2.13347e+05,1.67325e+17,9.74724e+03,-1.23434e+04,-1.88945e+04,1.33817e+04,1.29609e+12,6.56557e+12,1.67333e+17
12436.pdb,1.52299e+04,1.68009e+07,4.14861e+03,-3.58655e+03,-1.54372e+04,8.82773e+03,3.47457e+05,1.23780e+05,1.72813e+07
12437.pdb,5.15552e+04,8.66012e+12,5.51199e+03,-4.41563e+03,-1.41255e+04,7.35828e+03,2.18026e+09,1.36977e+08,8.66244e+12
12438.pdb,2.10554e+04,3.62530e+17,4.46790e+03,-4.21761e+03,-1.61989e+04,1.03514e+04,1.52407e+06,3.45343e+05,3.62530e+17
12439.pdb,4.93846e+04,1.08710e+14,5.04945e+03,-3.52129e+03,-1.57165e+04,1.08690e+04,2.74930e+09,2.12957e+08,1.08713e+14
12440.pdb,1.55721e+04,8.32742e+11,1.29408e+03,-1.62667e+03,-5.03754e+03,3.55526e+03,1.22857e+09,7.79140e+04,8.33971e+11
12441.pdb,1.73850e+04,4.22055e+09,1.33001e+03,-1.51182e+03,-5.02858e+03,3.50149e+03,1.86372e+16,3.66279e+07,1.86372e+16
12442.pdb,1.04900e+05,4.49081e+05,1.60093e+04,-7.54339e+03,-5.27728e+04,4.20205e+04,1.18162e+15,1.46400e+14,1.32802e+15
12443.pdb,1.75623e+05,4.92904e+19,1.15140e+04,-7.89752e+03,-3.45715e+04,2.75039e+04,5.85219e+12,2.95445e+13,4.92905e+19
12444.pdb,1.66120e+04,8.96988e+04,3.69292e+03,-3.71662e+03,-1.34678e+04,8.78522e+03,3.61787e+04,7.59180e+04,2.13701e+05
12445.pdb,1.07125e+05,1.65177e+18,8.62884e+03,-7.91102e+03,-2.27135e+04,1.59633e+04,8.62920e+11,3.89734e+09,1.65177e+18
12446.pdb,2.35234e+04,2.36181e+13,3.00240e+03,-4.02428e+03,-1.10561e+04,8.49335e+03,1.52386e+06,3.45129e+05,2.36181e+13
12447.pdb,1.03740e+05,7.17661e+05,1.59328e+04,-9.04883e+03,-5.61935e+04,4.99864e+04,1.55133e+15,3.10105e+14,1.86143e+15
12448.pdb,2.27092e+04,9.11972e+04,5.25971e+03,-3.80635e+03,-1.98624e+04,1.31438e+04,2.70663e+08,6.61567e+07,3.36929e+08
12449.pdb,8.43183e+04,4.15982e+14,7.22380e+03,-5.81889e+03,-1.91057e+04,1.18317e+04,2.21048e+12,8.63487e+08,4.18194e+14
12450.pdb,1.46438e+05,9.16858e+05,1.86786e+04,-1.16103e+04,-7.26222e+04,7.53499e+04,8.94279e+16,2.56571e+16,1.15085e+17
12451.pdb,8.85321e+04,2.27874e+13,5.46273e+03,-7.29388e+03,-1.46780e+04,1.12624e+04,1.47899e+09,7.69208e+07,2.27889e+13
12452.pdb,1.44699e+05,6.72901e+05,1.84688e+04,-9.19322e+03,-6.88897e+04,6.81775e+04,3.18465e+16,1.40477e+16,4.58943e+16
12453.pdb,2.55712e+04,1.06785e+09,4.02537e+03,-4.16453e+03,-1.50758e+04,8.98018e+03,2.03069e+08,9.82366e+06,1.28076e+09
12454.pdb,1.27475e+05,7.60465e+16,9.78026e+03,-7.82681e+03,-2.87258e+04,1.93321e+04,2.34379e+12,7.63120e+07,7.60488e+16
12455.pdb,5.16785e+04,2.60453e+05,6.69791e+03,-2.82475e+03,-2.91868e+04,2.67022e+04,6.56962e+13,1.88190e+14,2.53886e+14
12456.pdb,1.03772e+05,4.12225e+05,1.57148e+04,-8.85259e+03,-4.69328e+04,3.85576e+04,4.85081e+15,1.69151e+15,6.54232e+15
12457.pdb,1.27052e+05,4.17579e+15,8.23352e+03,-9.58682e+03,-2.23648e+04,1.57601e+04,4.78098e+10,1.08436e+08,4.17584e+15
12458.pdb,1.40065e+05,1.85671e+17,1.02117e+04,-9.73817e+03,-2.69726e+04,1.74029e+04,8.86306e+09,8.55947e+10,1.85671e+17
12459.pdb,2.69602e+04,2.45481e+06,5.24132e+03,-5.43873e+03,-1.62830e+04,9.09575e+03,2.81771e+10,2.49637e+12,2.52455e+12
12460.pdb,1.10623e+05,1.11528e+16,7.83981e+03,-1.31968e+04,-1.59870e+04,1.37412e+04,3.73222e+17,4.15659e+11,3.84375e+17
12461.pdb,4.40122e+04,3.50564e+13,5.15115e+03,-5.16707e+03,-1.70731e+04,1.12241e+04,7.05975e+07,3.50655e+06,3.50565e+13
12462.pdb,7.01560e+04,4.38821e+15,7.71864e+03,-5.17757e+03,-2.52265e+04,1.56053e+04,2.32258e+08,2.71565e+10,4.38824e+15
12463.pdb,1.91702e+05,4.12762e+17,1.15939e+04,-1.18179e+04,-2.64707e+04,1.68893e+04,3.27263e+12,3.04515e+11,4.12766e+17
12464.pdb,1.70145e+05,1.02526e+17,1.08680e+04,-9.60942e+03,-2.72788e+04,1.69190e+04,5.74652e+14,1.48117e+09,1.03101e+17
12465.pdb,4.53490e+04,1.89223e+05,7.83892e+03,-4.49852e+03,-2.69634e+04,1.86928e+04,1.59240e+14,2.74109e+13,1.86651e+14
12466.pdb,1.77600e+05,8.25001e+05,2.65503e+04,-3.06245e+03,-8.95766e+04,7.23139e+04,2.58016e+15,5.00862e+14,3.08102e+15
12467.pdb,1.18185e+05,5.36852e+19,7.89426e+03,-8.94048e+03,-2.15594e+04,1.30039e+04,7.09858e+09,4.77858e+06,5.36852e+19
12468.pdb,1.47215e+05,2.69483e+17,5.56180e+03,-1.27594e+04,-4.32244e+03,6.78566e+03,6.43620e+13,1.14013e+08,2.69547e+17
12469.pdb,3.49112e+04,2.64476e+13,5.22395e+03,-4.83341e+03,-1.64658e+04,8.37403e+03,2.62626e+06,2.81912e+06,2.64476e+13
12470.pdb,1.99557e+04,1.78798e+08,3.87165e+03,-3.83466e+03,-1.55927e+04,1.04369e+04,1.21182e+09,1.42250e+06,1.39205e+09
12471.pdb,6.59461e+04,3.44613e+05,1.27978e+04,-3.66757e+03,-4.99936e+04,3.94259e+04,7.56950e+14,1.70987e+14,9.27937e+14
12472.pdb,3.02182e+03,1.05566e+04,9.14349e+02,-1.48350e+03,-2.71378e+03,2.05728e+03,8.22198e+06,4.08839e+05,8.64317e+06
12473.pdb,1.58142e+04,4.21644e+07,1.27291e+03,-1.57447e+03,-4.89334e+03,3.22980e+03,8.37321e+05,4.50189e+04,4.30606e+07
12474.pdb,1.99980e+04,3.38315e+12,1.35761e+03,-1.75192e+03,-4.95894e+03,3.43990e+03,1.80946e+10,1.94785e+05,3.40125e+12
12475.pdb,1.33137e+04,5.44588e+07,2.55282e+03,-3.89146e+03,-9.30958e+03,6.57508e+03,5.85347e+04,1.61629e+08,2.16156e+08
12476.pdb,3.11810e+04,1.05049e+07,5.98368e+03,-4.22213e+03,-2.03734e+04,1.28663e+04,2.10271e+08,2.55792e+07,2.46380e+08
12477.pdb,4.43412e+04,7.54319e+13,4.61588e+03,-3.66198e+03,-1.24593e+04,7.30544e+03,7.96459e+11,1.24038e+06,7.62284e+13
12478.pdb,5.86179e+05,5.71030e+23,2.17693e+04,-3.32816e+04,-3.05536e+04,2.40136e+04,9.01379e+14,3.80232e+16,5.71031e+23
12479.pdb,8.17726e+04,4.69989e+05,1.36091e+04,-4.06414e+03,-5.24741e+04,4.13888e+04,8.67086e+15,1.38296e+15,1.00538e+16
12480.pdb,5.83252e+04,1.33766e+09,2.96308e+03,-5.59352e+03,-4.76993e+03,6.80271e+03,8.28578e+09,7.03026e+10,7.99261e+10
12481.pdb,3.05762e+04,4.48432e+09,5.91081e+03,-5.16917e+03,-2.10014e+04,1.27027e+04,4.16544e+06,1.00540e+05,4.48861e+09
